index: 114 x: 178 y: 120
index: 113 x: 177 y: 120
index: 112 x: 176 y: 120
index: 111 x: 175 y: 120
index: 110 x: 179 y: 121
index: 109 x: 178 y: 121
index: 108 x: 177 y: 121
index: 107 x: 176 y: 121
index: 106 x: 175 y: 121
index: 105 x: 174 y: 121
index: 104 x: 173 y: 121
index: 103 x: 172 y: 121
index: 102 x: 179 y: 122
index: 101 x: 178 y: 122
index: 100 x: 177 y: 122
index: 99 x: 176 y: 122
index: 98 x: 175 y: 122
index: 97 x: 174 y: 122
index: 96 x: 180 y: 123
index: 95 x: 179 y: 123
index: 94 x: 178 y: 123
index: 93 x: 177 y: 123
index: 92 x: 176 y: 123
index: 91 x: 175 y: 123
index: 90 x: 174 y: 123
index: 89 x: 173 y: 123
index: 88 x: 172 y: 123
index: 87 x: 171 y: 123
index: 86 x: 180 y: 124
index: 85 x: 179 y: 124
index: 84 x: 178 y: 124
index: 83 x: 177 y: 124
index: 82 x: 176 y: 124
index: 81 x: 175 y: 124
index: 80 x: 174 y: 124
index: 79 x: 173 y: 124
index: 78 x: 172 y: 124
index: 77 x: 171 y: 124
index: 76 x: 170 y: 124
index: 75 x: 181 y: 125
index: 74 x: 180 y: 125
index: 73 x: 179 y: 125
index: 72 x: 178 y: 125
index: 71 x: 177 y: 125
index: 70 x: 176 y: 125
index: 69 x: 175 y: 125
index: 68 x: 174 y: 125
index: 67 x: 173 y: 125
index: 66 x: 172 y: 125
index: 65 x: 171 y: 125
index: 64 x: 180 y: 126
index: 63 x: 179 y: 126
index: 62 x: 178 y: 126
index: 61 x: 177 y: 126
index: 60 x: 176 y: 126
index: 59 x: 175 y: 126
index: 58 x: 174 y: 126
index: 57 x: 173 y: 126
index: 56 x: 172 y: 126
index: 55 x: 180 y: 127
index: 54 x: 179 y: 127
index: 53 x: 178 y: 127
index: 52 x: 177 y: 127
index: 51 x: 176 y: 127
index: 50 x: 175 y: 127
index: 49 x: 174 y: 127
index: 48 x: 173 y: 127
index: 47 x: 180 y: 128
index: 46 x: 179 y: 128
index: 45 x: 178 y: 128
index: 44 x: 177 y: 128
index: 43 x: 176 y: 128
index: 42 x: 175 y: 128
index: 41 x: 174 y: 128
index: 40 x: 173 y: 128
index: 39 x: 172 y: 128
index: 38 x: 180 y: 129
index: 37 x: 179 y: 129
index: 36 x: 178 y: 129
index: 35 x: 177 y: 129
index: 34 x: 176 y: 129
index: 33 x: 175 y: 129
index: 32 x: 174 y: 129
index: 31 x: 173 y: 129
index: 30 x: 172 y: 129
index: 29 x: 180 y: 130
index: 28 x: 179 y: 130
index: 27 x: 178 y: 130
index: 26 x: 177 y: 130
index: 25 x: 176 y: 130
index: 24 x: 175 y: 130
index: 23 x: 174 y: 130
index: 22 x: 173 y: 130
index: 21 x: 172 y: 130
index: 20 x: 180 y: 131
index: 19 x: 179 y: 131
index: 18 x: 178 y: 131
index: 17 x: 177 y: 131
index: 16 x: 175 y: 131
index: 15 x: 174 y: 131
index: 14 x: 173 y: 131
index: 13 x: 180 y: 132
index: 12 x: 179 y: 132
index: 11 x: 178 y: 132
index: 10 x: 177 y: 132
index: 9 x: 174 y: 132
index: 8 x: 173 y: 132
index: 7 x: 172 y: 133
index: 6 x: 180 y: 133
index: 5 x: 179 y: 133
index: 4 x: 178 y: 133
index: 3 x: 177 y: 133
index: 2 x: 176 y: 133
index: 1 x: 175 y: 133
index: 0 x: 174 y: 133
index: 114 x: 178 y: 120
index: 113 x: 177 y: 120
index: 112 x: 176 y: 120
index: 111 x: 175 y: 120
index: 110 x: 179 y: 121
index: 109 x: 178 y: 121
index: 108 x: 177 y: 121
index: 107 x: 176 y: 121
index: 106 x: 175 y: 121
index: 105 x: 174 y: 121
index: 104 x: 173 y: 121
index: 103 x: 172 y: 121
index: 102 x: 179 y: 122
index: 101 x: 178 y: 122
index: 100 x: 177 y: 122
index: 99 x: 176 y: 122
index: 98 x: 175 y: 122
index: 97 x: 174 y: 122
index: 96 x: 180 y: 123
index: 95 x: 179 y: 123
index: 94 x: 178 y: 123
index: 93 x: 177 y: 123
index: 92 x: 176 y: 123
index: 91 x: 175 y: 123
index: 90 x: 174 y: 123
index: 89 x: 173 y: 123
index: 88 x: 172 y: 123
index: 87 x: 171 y: 123
index: 86 x: 180 y: 124
index: 85 x: 179 y: 124
index: 84 x: 178 y: 124
index: 83 x: 177 y: 124
index: 82 x: 176 y: 124
index: 81 x: 175 y: 124
index: 80 x: 174 y: 124
index: 79 x: 173 y: 124
index: 78 x: 172 y: 124
index: 77 x: 171 y: 124
index: 76 x: 170 y: 124
index: 75 x: 181 y: 125
index: 74 x: 180 y: 125
index: 73 x: 179 y: 125
index: 72 x: 178 y: 125
index: 71 x: 177 y: 125
index: 70 x: 176 y: 125
index: 69 x: 175 y: 125
index: 68 x: 174 y: 125
index: 67 x: 173 y: 125
index: 66 x: 172 y: 125
index: 65 x: 171 y: 125
index: 64 x: 180 y: 126
index: 63 x: 179 y: 126
index: 62 x: 178 y: 126
index: 61 x: 177 y: 126
index: 60 x: 176 y: 126
index: 59 x: 175 y: 126
index: 58 x: 174 y: 126
index: 57 x: 173 y: 126
index: 56 x: 172 y: 126
index: 55 x: 180 y: 127
index: 54 x: 179 y: 127
index: 53 x: 178 y: 127
index: 52 x: 177 y: 127
index: 51 x: 176 y: 127
index: 50 x: 175 y: 127
index: 49 x: 174 y: 127
index: 48 x: 173 y: 127
index: 47 x: 180 y: 128
index: 46 x: 179 y: 128
index: 45 x: 178 y: 128
index: 44 x: 177 y: 128
index: 43 x: 176 y: 128
index: 42 x: 175 y: 128
index: 41 x: 174 y: 128
index: 40 x: 173 y: 128
index: 39 x: 172 y: 128
index: 38 x: 180 y: 129
index: 37 x: 179 y: 129
index: 36 x: 178 y: 129
index: 35 x: 177 y: 129
index: 34 x: 176 y: 129
index: 33 x: 175 y: 129
index: 32 x: 174 y: 129
index: 31 x: 173 y: 129
index: 30 x: 172 y: 129
index: 29 x: 180 y: 130
index: 28 x: 179 y: 130
index: 27 x: 178 y: 130
index: 26 x: 177 y: 130
index: 25 x: 176 y: 130
index: 24 x: 175 y: 130
index: 23 x: 174 y: 130
index: 22 x: 173 y: 130
index: 21 x: 172 y: 130
index: 20 x: 180 y: 131
index: 19 x: 179 y: 131
index: 18 x: 178 y: 131
index: 17 x: 177 y: 131
index: 16 x: 175 y: 131
index: 15 x: 174 y: 131
index: 14 x: 173 y: 131
index: 13 x: 180 y: 132
index: 12 x: 179 y: 132
index: 11 x: 178 y: 132
