YELLOW:34,34 
YELLOW:34,35 
YELLOW:34,36 
YELLOW:34,37 
BLUE:34,42 
BLUE:34,54 
YELLOW:34,58 
YELLOW:34,59 
YELLOW:34,60 
YELLOW:34,61 
YELLOW:34,64 
YELLOW:35,35 
YELLOW:35,36 
YELLOW:35,37 
YELLOW:35,38 
BLUE:35,42 
BLUE:35,54 
YELLOW:35,57 
YELLOW:35,58 
YELLOW:35,59 
YELLOW:35,60 
YELLOW:36,37 
YELLOW:36,38 
BLUE:36,42 
BLUE:36,54 
YELLOW:36,57 
YELLOW:36,58 
BLUE:37,4 
BLUE:37,5 
BLUE:37,6 
BLUE:37,7 
BLUE:37,8 
BLUE:37,9 
BLUE:37,10 
BLUE:37,11 
BLUE:37,15 
BLUE:37,16 
BLUE:37,17 
BLUE:37,18 
BLUE:37,19 
BLUE:37,20 
BLUE:37,21 
BLUE:37,22 
YELLOW:37,29 
YELLOW:37,31 
YELLOW:37,32 
YELLOW:37,34 
YELLOW:37,35 
YELLOW:37,36 
YELLOW:37,37 
YELLOW:37,39 
YELLOW:37,40 
BLUE:37,42 
BLUE:37,54 
YELLOW:37,56 
YELLOW:37,58 
YELLOW:37,59 
YELLOW:37,60 
YELLOW:37,61 
YELLOW:37,63 
YELLOW:37,64 
YELLOW:37,66 
YELLOW:38,28 
YELLOW:38,30 
YELLOW:38,31 
YELLOW:38,32 
YELLOW:38,33 
YELLOW:38,34 
YELLOW:38,35 
YELLOW:38,36 
YELLOW:38,37 
YELLOW:38,38 
YELLOW:38,39 
BLUE:38,42 
BLUE:38,54 
YELLOW:38,56 
YELLOW:38,57 
YELLOW:38,58 
YELLOW:38,59 
YELLOW:38,60 
YELLOW:38,61 
YELLOW:38,62 
YELLOW:38,63 
YELLOW:38,64 
YELLOW:38,65 
YELLOW:38,67 
BLUE:39,42 
BLUE:39,54 
BLUE:40,42 
BLUE:40,54 
RED:140,45 
RED:140,46 
RED:140,47 
RED:140,48 
RED:141,44 
RED:141,45 
RED:141,46 
RED:141,47 
RED:141,48 
RED:141,49 
RED:141,50 
RED:141,51 
BLUE:142,44 
BLUE:142,45 
BLUE:142,46 
BLUE:142,47 
YELLOW:142,48 
YELLOW:142,49 
BLUE:143,43 
YELLOW:143,44 
YELLOW:143,45 
BLUE:143,46 
YELLOW:143,47 
YELLOW:143,48 
BLUE:143,49 
YELLOW:143,50 
YELLOW:143,51 
YELLOW:143,52 
BLUE:144,43 
YELLOW:144,44 
YELLOW:144,45 
BLUE:144,46 
BLUE:144,47 
YELLOW:144,48 
YELLOW:144,49 
BLUE:144,50 
YELLOW:144,51 
YELLOW:144,52 
YELLOW:144,53 
BLUE:145,42 
BLUE:145,43 
BLUE:145,44 
YELLOW:145,45 
YELLOW:145,46 
YELLOW:145,47 
YELLOW:145,48 
BLUE:145,49 
BLUE:145,50 
BLUE:145,51 
BLUE:145,52 
BLUE:146,43 
BLUE:146,44 
YELLOW:146,45 
YELLOW:146,46 
YELLOW:146,47 
YELLOW:146,48 
YELLOW:146,49 
YELLOW:146,50 
YELLOW:146,51 
BLUE:147,43 
BLUE:147,44 
BLUE:147,45 
BLUE:147,46 
BLUE:147,47 
BLUE:147,48 
BLUE:147,49 
RED:147,50 
BLUE:148,43 
BLUE:148,44 
BLUE:148,45 
BLUE:148,46 
RED:148,47 
RED:148,48 
RED:148,49 
RED:148,50 
RED:148,51 
RED:149,43 
BLUE:149,44 
YELLOW:149,45 
YELLOW:149,46 
YELLOW:149,47 
RED:149,48 
RED:149,49 
RED:149,50 
RED:149,51 
RED:150,43 
RED:150,44 
YELLOW:150,45 
YELLOW:150,46 
RED:150,47 
RED:150,48 
RED:150,49 
RED:150,50 
RED:150,51 
RED:151,43 
RED:151,44 
RED:151,45 
RED:151,46 
RED:151,48 
RED:151,49 
RED:151,50 
BLUE:152,43 
BLUE:152,44 
BLUE:152,45 
BLUE:152,48 
BLUE:152,49 
BLUE:152,50 
BLUE:153,43 
BLUE:153,44 
BLUE:153,45 
BLUE:153,46 
BLUE:153,48 
BLUE:153,49 
BLUE:153,50 
BLUE:153,51 
